Date,High,Low,Open,Close,Volume,Adj Close
2015-06-11,25480.0,25060.0,25260.0,25140.0,15314050.0,21402.390625
2015-06-12,25740.0,25280.0,25560.0,25540.0,11741500.0,21742.916015625
2015-06-15,25480.0,25100.0,25100.0,25400.0,8067800.0,21623.732421875
2015-06-16,25480.0,24900.0,25400.0,25100.0,12767600.0,21368.3359375
2015-06-17,25320.0,24800.0,25000.0,25080.0,9452300.0,21351.306640625
2015-06-18,25580.0,25020.0,25180.0,25300.0,8247600.0,21538.603515625
2015-06-19,25560.0,25200.0,25320.0,25320.0,7094750.0,21555.62890625
2015-06-22,25920.0,25520.0,25820.0,25620.0,6370900.0,21811.0234375
2015-06-23,26560.0,25820.0,26180.0,26420.0,10159000.0,22492.087890625
2015-06-24,26220.0,25820.0,26000.0,26040.0,10198000.0,22168.587890625
2015-06-25,26060.0,25380.0,25800.0,25380.0,10695800.0,21606.7109375
2015-06-26,25800.0,25040.0,25040.0,25560.0,10347500.0,21759.947265625
2015-06-29,25700.0,25120.0,25380.0,25620.0,11519950.0,21828.10546875
2015-06-30,25700.0,25320.0,25520.0,25360.0,9870350.0,21606.5859375
2015-07-01,26040.0,25180.0,25360.0,25900.0,8324900.0,22066.66796875
2015-07-02,26080.0,25700.0,25720.0,25980.0,8223000.0,22134.828125
2015-07-03,25880.0,25340.0,25740.0,25360.0,7130200.0,21606.5859375
2015-07-06,25200.0,24460.0,25060.0,24600.0,10099950.0,20959.076171875
2015-07-07,25180.0,24400.0,24400.0,24800.0,12478250.0,21129.46875
2015-07-08,25020.0,24640.0,24800.0,24780.0,11780950.0,21112.43359375
2015-07-09,25300.0,24520.0,24600.0,25300.0,14030500.0,21555.470703125
2015-07-10,25320.0,24960.0,25140.0,25180.0,9573400.0,21453.228515625
2015-07-13,25440.0,24900.0,25000.0,25320.0,7672050.0,21572.5078125
2015-07-14,25400.0,24420.0,25300.0,24500.0,19989700.0,20873.87109375
2015-07-15,24760.0,24480.0,24500.0,24700.0,8370650.0,21044.267578125
2015-07-16,25740.0,24460.0,24460.0,25640.0,11173450.0,21845.14453125
2015-07-17,26220.0,25560.0,26000.0,26100.0,14861650.0,22237.064453125
2015-07-20,26080.0,25460.0,25820.0,25500.0,6446400.0,21725.869140625
2015-07-21,25540.0,24940.0,25500.0,25260.0,9702750.0,21521.388671875
2015-07-22,25200.0,24700.0,24880.0,25060.0,13416150.0,21350.990234375
2015-07-23,25060.0,24680.0,24880.0,24680.0,10448250.0,21027.23046875
2015-07-24,24760.0,24480.0,24540.0,24580.0,9829200.0,20942.03515625
2015-07-27,24940.0,24560.0,24580.0,24600.0,12152000.0,20959.076171875
2015-07-28,25020.0,24380.0,24480.0,24600.0,13381350.0,20959.076171875
2015-07-29,25500.0,24620.0,25000.0,25260.0,13734450.0,21521.388671875
2015-07-30,25200.0,24300.0,25160.0,24300.0,15419600.0,20703.47265625
2015-07-31,24440.0,23500.0,24400.0,23700.0,19579450.0,20192.271484375
2015-08-03,23680.0,23320.0,23680.0,23500.0,9844550.0,20021.876953125
2015-08-04,23740.0,23400.0,23500.0,23640.0,12844350.0,20141.154296875
2015-08-05,23640.0,23160.0,23640.0,23180.0,12802500.0,19749.240234375
2015-08-06,23120.0,22300.0,23100.0,22300.0,20199050.0,18999.486328125
2015-08-07,22740.0,22300.0,22400.0,22720.0,13787100.0,19357.326171875
2015-08-10,22840.0,22600.0,22800.0,22820.0,5722500.0,19442.5234375
2015-08-11,23580.0,22960.0,23020.0,23140.0,11664300.0,19715.162109375
2015-08-12,23280.0,22800.0,23000.0,23080.0,11154000.0,19664.03515625
2015-08-13,23060.0,22760.0,23060.0,22800.0,7520550.0,19425.486328125
2015-08-14,22800.0,22800.0,22800.0,22800.0,0.0,19425.486328125
2015-08-17,22820.0,22080.0,22800.0,22080.0,11360850.0,18812.04296875
2015-08-18,22820.0,22340.0,22360.0,22620.0,11583600.0,19272.125
2015-08-19,23520.0,22820.0,23380.0,23080.0,20070750.0,19664.03515625
2015-08-20,23420.0,22600.0,23260.0,22780.0,10805950.0,19408.439453125
2015-08-21,22560.0,21920.0,21980.0,22020.0,20442550.0,18760.92578125
2015-08-24,22300.0,20660.0,21760.0,21580.0,22429600.0,18386.048828125
2015-08-25,22140.0,21340.0,21580.0,21580.0,19625950.0,18386.048828125
2015-08-26,21480.0,21000.0,21360.0,21340.0,27947600.0,18181.57421875
2015-08-27,21720.0,21260.0,21640.0,21340.0,24769400.0,18181.57421875
2015-08-28,21720.0,21460.0,21720.0,21620.0,23111150.0,18420.12890625
2015-08-31,21780.0,21040.0,21420.0,21780.0,20415450.0,18556.4453125
2015-09-01,21960.0,21620.0,21780.0,21700.0,12018600.0,18488.2890625
2015-09-02,21900.0,21300.0,21380.0,21800.0,15634150.0,18573.48828125
2015-09-03,22500.0,21860.0,22040.0,22440.0,15200350.0,19118.763671875
2015-09-04,22880.0,22360.0,22440.0,22580.0,12570650.0,19238.044921875
2015-09-07,22580.0,22100.0,22580.0,22240.0,9590250.0,18948.36328125
2015-09-08,22720.0,22120.0,22260.0,22620.0,9116500.0,19272.125
2015-09-09,22940.0,22720.0,22920.0,22940.0,12968800.0,19544.759765625
2015-09-10,22780.0,22360.0,22600.0,22680.0,18128400.0,19323.2421875
2015-09-11,22660.0,22300.0,22520.0,22300.0,10208350.0,18999.486328125
2015-09-14,22480.0,22200.0,22400.0,22480.0,8353650.0,19152.841796875
2015-09-15,22560.0,22260.0,22280.0,22460.0,11647800.0,19135.802734375
2015-09-16,23140.0,22420.0,22420.0,23040.0,17188150.0,19629.9609375
2015-09-17,23140.0,22880.0,23060.0,23140.0,13698000.0,19715.162109375
2015-09-18,23840.0,22700.0,22900.0,23800.0,21813500.0,20277.478515625
2015-09-21,23460.0,23000.0,23260.0,23000.0,10267950.0,19595.87890625
2015-09-22,23000.0,22600.0,22860.0,22900.0,12533750.0,19510.68359375
2015-09-23,22880.0,22500.0,22880.0,22620.0,9882450.0,19272.125
2015-09-24,22700.0,22500.0,22520.0,22520.0,6636050.0,19186.923828125
2015-09-25,22500.0,22180.0,22400.0,22240.0,10458000.0,18948.36328125
2015-09-30,22680.0,21800.0,22000.0,22680.0,22946800.0,19323.2421875
2015-10-01,22900.0,22420.0,22800.0,22680.0,12052050.0,19323.2421875
2015-10-02,22660.0,22240.0,22240.0,22380.0,13715100.0,19067.646484375
2015-10-05,22620.0,22300.0,22380.0,22300.0,12096750.0,18999.486328125
2015-10-06,23100.0,22540.0,22600.0,23020.0,19149350.0,19612.921875
2015-10-07,25040.0,23720.0,23960.0,25020.0,39975100.0,21316.91015625
2015-10-08,25580.0,25000.0,25000.0,25400.0,28533850.0,21640.66796875
2015-10-12,25260.0,24940.0,25200.0,25200.0,18948700.0,21470.26953125
2015-10-13,25440.0,24960.0,25200.0,25040.0,9900000.0,21333.955078125
2015-10-14,25200.0,24740.0,24960.0,25080.0,8752550.0,21368.029296875
2015-10-15,25640.0,24860.0,24880.0,25380.0,12425150.0,21623.62890625
2015-10-16,25380.0,25180.0,25300.0,25300.0,7198400.0,21555.470703125
2015-10-19,25300.0,24980.0,25140.0,25120.0,5853500.0,21402.111328125
2015-10-20,25460.0,25120.0,25200.0,25320.0,7517350.0,21572.5078125
2015-10-21,25640.0,25180.0,25300.0,25400.0,6978350.0,21640.66796875
2015-10-22,25900.0,25380.0,25600.0,25600.0,11533650.0,21811.068359375
2015-10-23,26000.0,25560.0,26000.0,25780.0,13153550.0,21964.42578125
2015-10-26,25960.0,25440.0,25960.0,25840.0,7608250.0,22015.548828125
2015-10-27,25980.0,25620.0,25640.0,25960.0,6612050.0,22117.787109375
2015-10-28,26160.0,25820.0,25880.0,26160.0,13565150.0,22288.18359375
2015-10-29,27840.0,26480.0,26600.0,26500.0,31523550.0,22577.86328125
2015-10-30,27800.0,26820.0,26900.0,27440.0,25469250.0,23378.736328125
2015-11-02,27860.0,27480.0,27700.0,27660.0,19327300.0,23566.177734375
2015-11-03,27620.0,27000.0,27620.0,27040.0,15092000.0,23037.94140625
2015-11-04,27220.0,26520.0,27040.0,26600.0,14053500.0,22663.0625
2015-11-05,27080.0,26600.0,26600.0,26840.0,8652100.0,22867.5390625
2015-11-06,26960.0,26600.0,26860.0,26760.0,8216100.0,22799.380859375
2015-11-09,26880.0,26420.0,26760.0,26880.0,9283050.0,22901.62109375
2015-11-10,26820.0,26280.0,26720.0,26420.0,9877550.0,22509.701171875
2015-11-11,26900.0,26420.0,26420.0,26660.0,7022450.0,22714.18359375
2015-11-12,26680.0,26340.0,26660.0,26340.0,7870850.0,22441.544921875
2015-11-13,26340.0,26000.0,26340.0,26000.0,8883850.0,22151.86328125
2015-11-16,25820.0,25260.0,25820.0,25260.0,13785250.0,21521.388671875
2015-11-17,25800.0,25400.0,25500.0,25400.0,9309200.0,21640.66796875
2015-11-18,25800.0,25440.0,25440.0,25620.0,8386750.0,21828.10546875
2015-11-19,25800.0,25420.0,25800.0,25780.0,9642500.0,21964.42578125
2015-11-20,25920.0,25560.0,25780.0,25700.0,8436000.0,21896.265625
2015-11-23,26040.0,25620.0,25700.0,25640.0,9941000.0,21845.14453125
2015-11-24,26100.0,25640.0,25640.0,25980.0,7978000.0,22134.828125
2015-11-25,26200.0,25980.0,26000.0,25980.0,7131350.0,22134.828125
2015-11-26,26800.0,25980.0,25980.0,26700.0,9290000.0,22748.26171875
2015-11-27,26980.0,26540.0,26900.0,26540.0,8492700.0,22611.94140625
2015-11-30,26500.0,25680.0,26500.0,25680.0,26700300.0,21879.228515625
2015-12-01,26440.0,25760.0,25880.0,26420.0,12605650.0,22509.701171875
2015-12-02,26440.0,25880.0,26420.0,26000.0,11481400.0,22151.86328125
2015-12-03,25940.0,25720.0,25900.0,25800.0,8334750.0,21981.462890625
2015-12-04,25600.0,25340.0,25500.0,25380.0,9635550.0,21623.62890625
2015-12-07,25500.0,25240.0,25380.0,25240.0,9805350.0,21504.349609375
2015-12-08,25440.0,25240.0,25240.0,25240.0,6916100.0,21504.349609375
2015-12-09,25500.0,25240.0,25240.0,25260.0,9090600.0,21521.388671875
2015-12-10,25860.0,25260.0,25260.0,25660.0,15193350.0,21862.189453125
2015-12-11,25900.0,25440.0,25660.0,25680.0,10336450.0,21879.228515625
2015-12-14,25460.0,25100.0,25460.0,25220.0,11140050.0,21487.314453125
2015-12-15,25600.0,25200.0,25220.0,25540.0,8774700.0,21759.943359375
2015-12-16,26200.0,25560.0,25560.0,25980.0,10398100.0,22134.828125
2015-12-17,26160.0,25500.0,26020.0,25800.0,8733850.0,21981.462890625
2015-12-18,25760.0,25280.0,25300.0,25560.0,8418450.0,21776.98828125
2015-12-21,25700.0,25220.0,25560.0,25600.0,8023300.0,21811.068359375
2015-12-22,25840.0,25340.0,25600.0,25840.0,10309600.0,22015.548828125
2015-12-23,25980.0,25640.0,25840.0,25900.0,10357400.0,22066.66796875
2015-12-24,26000.0,25700.0,25900.0,25700.0,7807550.0,21896.265625
2015-12-28,25780.0,25320.0,25700.0,25320.0,11361500.0,21572.5078125
2015-12-29,25320.0,24820.0,25300.0,25080.0,11647200.0,21711.015625
2015-12-30,25440.0,25080.0,25200.0,25200.0,10197900.0,21814.8984375
2016-01-04,25200.0,24100.0,25200.0,24100.0,15346950.0,20862.66015625
2016-01-05,24360.0,23720.0,24040.0,24160.0,10800100.0,20914.59765625
2016-01-06,24160.0,23360.0,24160.0,23500.0,18337600.0,20343.255859375
2016-01-07,23660.0,23020.0,23320.0,23260.0,14119400.0,20135.49609375
2016-01-08,23720.0,23260.0,23260.0,23420.0,12888150.0,20274.00390625
2016-01-11,23320.0,22920.0,23120.0,23040.0,12063850.0,19945.05078125
2016-01-12,23320.0,22880.0,22960.0,22920.0,10314150.0,19841.16796875
2016-01-13,23180.0,22960.0,23060.0,22960.0,7165800.0,19875.794921875
2016-01-14,22840.0,22620.0,22620.0,22760.0,10451100.0,19702.66015625
2016-01-15,23040.0,22480.0,22800.0,22640.0,10473200.0,19598.77734375
2016-01-18,22660.0,21760.0,21760.0,22520.0,16010700.0,19494.900390625
2016-01-19,23420.0,22560.0,22560.0,23420.0,10362100.0,20274.00390625
2016-01-20,23200.0,22640.0,23200.0,22760.0,8352600.0,19702.66015625
2016-01-21,23100.0,22500.0,22660.0,22620.0,9517600.0,19581.46875
2016-01-22,23360.0,22900.0,22900.0,23360.0,7376400.0,20222.0625
2016-01-25,23520.0,23120.0,23440.0,23240.0,7995650.0,20118.18359375
2016-01-26,23140.0,22720.0,23100.0,22740.0,7619950.0,19685.349609375
2016-01-27,23500.0,22520.0,22520.0,23500.0,13811850.0,20343.255859375
2016-01-28,23360.0,22780.0,23280.0,22900.0,15795600.0,19823.85546875
2016-01-29,23000.0,22320.0,22800.0,23000.0,21849150.0,19910.419921875
2016-02-01,23260.0,23020.0,23040.0,23260.0,12998950.0,20135.49609375
2016-02-02,23320.0,22940.0,23220.0,23120.0,8317400.0,20014.302734375
2016-02-03,23040.0,22740.0,23000.0,22920.0,8725350.0,19841.16796875
2016-02-04,23220.0,22960.0,23000.0,23120.0,12397950.0,20014.302734375
2016-02-05,23380.0,23120.0,23120.0,23280.0,9404700.0,20152.81640625
2016-02-11,22740.0,22360.0,22360.0,22600.0,15263100.0,19564.150390625
2016-02-12,23020.0,22440.0,22600.0,22600.0,12811600.0,19564.150390625
2016-02-15,23200.0,22880.0,23080.0,23080.0,9157300.0,19979.671875
2016-02-16,23580.0,23140.0,23160.0,23360.0,9020050.0,20222.0625
2016-02-17,24020.0,23380.0,23580.0,23700.0,12303100.0,20516.38671875
2016-02-18,24060.0,23560.0,24060.0,23740.0,11124050.0,20551.01953125
2016-02-19,23900.0,23480.0,23740.0,23800.0,8842600.0,20602.9609375
2016-02-22,23840.0,23320.0,23800.0,23500.0,8744950.0,20343.255859375
2016-02-23,23780.0,23460.0,23580.0,23620.0,7383700.0,20447.13671875
2016-02-24,23580.0,23220.0,23560.0,23440.0,7024200.0,20291.318359375
2016-02-25,23740.0,23440.0,23440.0,23580.0,6681750.0,20412.509765625
2016-02-26,23740.0,23440.0,23600.0,23440.0,8867200.0,20291.318359375
2016-02-29,23880.0,23520.0,23580.0,23560.0,14434000.0,20395.193359375
2016-03-02,24140.0,23920.0,24000.0,23940.0,11818600.0,20724.15234375
2016-03-03,24400.0,24040.0,24260.0,24400.0,10949550.0,21122.359375
2016-03-04,24560.0,24040.0,24400.0,24300.0,10074500.0,21035.79296875
2016-03-07,24620.0,24300.0,24400.0,24460.0,6568800.0,21174.3046875
2016-03-08,24480.0,23720.0,24460.0,23840.0,10810100.0,20637.583984375
2016-03-09,23980.0,23540.0,23760.0,23880.0,9169000.0,20672.2109375
2016-03-10,24720.0,24020.0,24160.0,24500.0,14177000.0,21208.927734375
2016-03-11,25060.0,24320.0,24500.0,24980.0,13361250.0,21624.44921875
2016-03-14,25460.0,24980.0,25340.0,25100.0,10857700.0,21728.328125
2016-03-15,25280.0,24920.0,25100.0,25060.0,8640400.0,21693.703125
2016-03-16,25260.0,25060.0,25120.0,25120.0,7342800.0,21745.642578125
2016-03-17,25920.0,25140.0,25300.0,25260.0,12343450.0,21866.8359375
2016-03-18,25560.0,25260.0,25560.0,25460.0,11265700.0,22039.966796875
2016-03-21,25580.0,25160.0,25480.0,25340.0,9058500.0,21936.08984375
2016-03-22,25580.0,25240.0,25340.0,25380.0,10143600.0,21970.716796875
2016-03-23,25580.0,25240.0,25380.0,25580.0,9870900.0,22143.857421875
2016-03-24,25800.0,25320.0,25580.0,25640.0,10939750.0,22195.7890625
2016-03-25,25800.0,25560.0,25660.0,25760.0,7172300.0,22299.673828125
2016-03-28,26000.0,25760.0,25760.0,25880.0,6060900.0,22403.55078125
2016-03-29,26000.0,25700.0,25880.0,25800.0,8622700.0,22334.296875
2016-03-30,26420.0,26040.0,26200.0,26160.0,13380250.0,22645.939453125
2016-03-31,26280.0,25960.0,26120.0,26240.0,19130750.0,22715.197265625
2016-04-01,26180.0,25420.0,25980.0,25580.0,13557800.0,22143.857421875
2016-04-04,26100.0,25580.0,25580.0,26100.0,9402300.0,22593.998046875
2016-04-05,25980.0,25200.0,25980.0,25200.0,11815950.0,21814.8984375
2016-04-06,25820.0,25360.0,25380.0,25700.0,9211700.0,22247.732421875
2016-04-07,26000.0,25160.0,26000.0,25380.0,12939750.0,21970.716796875
2016-04-08,25380.0,24800.0,25380.0,24920.0,12593400.0,21572.509765625
2016-04-11,25420.0,24920.0,24920.0,25320.0,6034650.0,21918.77734375
2016-04-12,25620.0,25320.0,25400.0,25500.0,6702700.0,22074.59765625
2016-04-14,26040.0,25780.0,26000.0,26000.0,16766350.0,22507.431640625
2016-04-15,26200.0,25800.0,26180.0,26000.0,6829950.0,22507.431640625
2016-04-18,26100.0,25840.0,25900.0,25980.0,6423700.0,22490.12109375
2016-04-19,25920.0,25660.0,25880.0,25760.0,7238300.0,22299.673828125
2016-04-20,26000.0,25640.0,25640.0,25980.0,8598600.0,22490.12109375
2016-04-21,26020.0,25760.0,26000.0,25880.0,7254450.0,22403.55078125
2016-04-22,25880.0,25540.0,25880.0,25600.0,5741500.0,22161.166015625
2016-04-25,25700.0,25420.0,25700.0,25620.0,4597850.0,22178.4765625
2016-04-26,26100.0,25660.0,25700.0,25920.0,8345050.0,22438.1796875
2016-04-27,26000.0,25720.0,25880.0,26000.0,8297300.0,22507.431640625
2016-04-28,26000.0,25220.0,26000.0,25300.0,14653450.0,21901.462890625
2016-04-29,25340.0,24840.0,25200.0,24900.0,16253900.0,21555.1953125
2016-05-02,25240.0,24900.0,24940.0,25000.0,7027600.0,21641.76171875
2016-05-03,25400.0,25120.0,25340.0,25220.0,7903300.0,21832.212890625
2016-05-04,25800.0,25240.0,25440.0,25800.0,14702750.0,22334.296875
2016-05-09,26000.0,25700.0,25800.0,25980.0,13718100.0,22490.12109375
2016-05-10,26000.0,25760.0,25980.0,25920.0,8559550.0,22438.1796875
2016-05-11,25980.0,25740.0,25920.0,25840.0,8834400.0,22368.9296875
2016-05-12,25840.0,25500.0,25840.0,25620.0,7615100.0,22178.4765625
2016-05-13,25620.0,25020.0,25620.0,25060.0,12284900.0,21693.703125
2016-05-16,25260.0,24940.0,25060.0,24960.0,11720150.0,21607.138671875
2016-05-17,25300.0,24980.0,24980.0,25280.0,9183550.0,21884.154296875
2016-05-18,25420.0,25100.0,25280.0,25360.0,9169600.0,21953.40234375
2016-05-19,25540.0,25320.0,25360.0,25400.0,10012450.0,21988.03125
2016-05-20,25600.0,25380.0,25400.0,25380.0,7960550.0,21970.716796875
2016-05-23,25720.0,25380.0,25380.0,25720.0,8112550.0,22265.041015625
2016-05-24,25780.0,25360.0,25720.0,25420.0,10434600.0,22005.34375
2016-05-25,25960.0,25480.0,25660.0,25900.0,11862750.0,22420.869140625
2016-05-26,26060.0,25900.0,25980.0,25920.0,12653650.0,22438.1796875
2016-05-27,26020.0,25460.0,26000.0,25640.0,13744550.0,22195.7890625
2016-05-30,25940.0,25480.0,25940.0,25600.0,10315350.0,22161.166015625
2016-05-31,26000.0,25360.0,25600.0,25840.0,62527700.0,22368.9296875
2016-06-01,26820.0,25900.0,25960.0,26660.0,23504000.0,23078.77734375
2016-06-02,27440.0,26920.0,27000.0,27300.0,23806950.0,23632.806640625
2016-06-03,27580.0,27280.0,27400.0,27540.0,17066200.0,23840.5625
2016-06-07,28040.0,27600.0,27720.0,27960.0,23142150.0,24204.1484375
2016-06-08,28380.0,27780.0,28380.0,28120.0,18808100.0,24342.65625
2016-06-09,28600.0,28120.0,28160.0,28600.0,25768750.0,24758.181640625
2016-06-10,28500.0,28080.0,28480.0,28120.0,14484050.0,24342.65625
2016-06-13,27920.0,27240.0,27920.0,27420.0,15248300.0,23736.685546875
2016-06-14,27720.0,27380.0,27420.0,27600.0,12273050.0,23892.505859375
2016-06-15,28320.0,27660.0,27700.0,28260.0,15334450.0,24463.84765625
2016-06-16,28340.0,27900.0,28260.0,28180.0,14621550.0,24394.59375
2016-06-17,28700.0,28200.0,28200.0,28520.0,16419700.0,24688.921875
2016-06-20,28960.0,28520.0,28540.0,28620.0,13515800.0,24775.490234375
2016-06-21,28980.0,28520.0,28640.0,28960.0,10020550.0,25069.81640625
2016-06-22,29000.0,28620.0,28920.0,28900.0,8948250.0,25017.875
2016-06-23,28900.0,28540.0,28880.0,28600.0,11256300.0,24758.181640625
2016-06-24,28900.0,27200.0,28900.0,28000.0,20552600.0,24238.7734375
2016-06-27,28100.0,27700.0,28000.0,27960.0,11839000.0,24204.1484375
2016-06-28,28080.0,27580.0,27800.0,27980.0,10718950.0,24221.46484375
2016-06-29,28240.0,27820.0,28160.0,27920.0,10527050.0,24186.80859375
2016-06-30,28900.0,27940.0,28160.0,28500.0,13671700.0,24689.255859375
2016-07-01,29580.0,28540.0,28540.0,29320.0,14393600.0,25399.61328125
2016-07-04,29480.0,29020.0,29280.0,29320.0,7995000.0,25399.61328125
2016-07-05,29500.0,29240.0,29320.0,29380.0,7870350.0,25451.59375
2016-07-06,29040.0,28240.0,28940.0,28420.0,16749150.0,24619.953125
2016-07-07,29000.0,28320.0,28420.0,29000.0,11495200.0,25122.400390625
2016-07-08,29500.0,28980.0,29000.0,29200.0,13498150.0,25295.658203125
2016-07-11,30000.0,29200.0,29200.0,29780.0,14056800.0,25798.103515625
2016-07-12,30100.0,29200.0,29980.0,29280.0,11024700.0,25364.962890625
2016-07-13,29920.0,29260.0,29920.0,29620.0,10009900.0,25659.5
2016-07-14,30000.0,29520.0,29620.0,30000.0,12430250.0,25988.693359375
2016-07-15,30440.0,29720.0,30000.0,30360.0,11623150.0,26300.55859375
2016-07-18,30660.0,30000.0,30360.0,30660.0,11567200.0,26560.443359375
2016-07-19,30800.0,30440.0,30560.0,30660.0,10122250.0,26560.443359375
2016-07-20,30840.0,30480.0,30660.0,30800.0,7773150.0,26681.72265625
2016-07-21,30940.0,30740.0,30800.0,30860.0,8544700.0,26733.69921875
2016-07-22,30560.0,30120.0,30120.0,30320.0,8585150.0,26265.908203125
2016-07-25,30460.0,29900.0,30000.0,30040.0,7732500.0,26023.33984375
2016-07-26,30620.0,29960.0,30000.0,30600.0,7228500.0,26508.46484375
2016-07-27,30580.0,30240.0,30240.0,30540.0,6335050.0,26456.486328125
2016-07-28,30720.0,29960.0,30660.0,30140.0,9503700.0,26109.970703125
2016-07-29,31140.0,30220.0,30400.0,30780.0,14985600.0,26664.396484375
2016-08-01,31600.0,31200.0,31380.0,31360.0,11515400.0,27166.8515625
2016-08-02,31360.0,30920.0,31360.0,30960.0,8315800.0,26820.328125
2016-08-03,30960.0,30340.0,30960.0,30340.0,7504900.0,26283.2265625
2016-08-04,30660.0,30340.0,30380.0,30340.0,7009950.0,26283.2265625
2016-08-05,31280.0,30500.0,30580.0,31220.0,6958850.0,27045.572265625
2016-08-08,31500.0,31120.0,31320.0,31380.0,11125150.0,27184.169921875
2016-08-09,31580.0,31140.0,31480.0,31340.0,9023200.0,27149.517578125
2016-08-10,31400.0,30680.0,31340.0,30820.0,12340350.0,26699.05078125
2016-08-11,31180.0,30520.0,30820.0,31180.0,10533600.0,27010.916015625
2016-08-12,31400.0,30880.0,31180.0,30900.0,10474850.0,26768.35546875
2016-08-16,31520.0,30900.0,30900.0,31360.0,10843100.0,27166.8515625
2016-08-17,31400.0,31020.0,31380.0,31320.0,7446450.0,27132.19140625
2016-08-18,32880.0,31320.0,31340.0,32800.0,18327050.0,28414.30078125
2016-08-19,33500.0,32720.0,32760.0,33500.0,16805150.0,29020.703125
2016-08-22,33840.0,33180.0,33480.0,33300.0,12612200.0,28847.44921875
2016-08-23,33880.0,33140.0,33300.0,33740.0,11545700.0,29228.61328125
2016-08-24,33640.0,32720.0,33600.0,33060.0,15938550.0,28639.5390625
2016-08-25,33180.0,32440.0,32600.0,32780.0,14173800.0,28396.98046875
2016-08-26,32460.0,32060.0,32120.0,32240.0,12058000.0,27929.1796875
2016-08-29,32800.0,31940.0,32040.0,32800.0,8925750.0,28414.30078125
2016-08-30,33420.0,32660.0,32940.0,32900.0,7849600.0,28500.927734375
2016-08-31,32820.0,32220.0,32820.0,32400.0,20532200.0,28067.787109375
2016-09-01,31760.0,31260.0,31660.0,31740.0,18790150.0,27496.03515625
2016-09-02,32260.0,31760.0,31900.0,31940.0,8153000.0,27669.29296875
2016-09-05,32300.0,31700.0,31800.0,32120.0,8383800.0,27825.224609375
2016-09-06,32900.0,31940.0,32140.0,32860.0,7660150.0,28466.279296875
2016-09-07,33040.0,32420.0,32960.0,32420.0,9591850.0,28085.111328125
2016-09-08,32780.0,32280.0,32460.0,32780.0,12070850.0,28396.98046875
2016-09-09,32360.0,31280.0,32220.0,31500.0,13258400.0,27288.12890625
2016-09-12,30120.0,29120.0,29800.0,29300.0,26499350.0,25382.287109375
2016-09-13,30980.0,29900.0,30160.0,30540.0,24717250.0,26456.486328125
2016-09-19,31380.0,30720.0,30760.0,31160.0,22408150.0,26993.5859375
2016-09-20,31760.0,31180.0,31180.0,31700.0,12921150.0,27461.384765625
2016-09-21,32020.0,31520.0,31900.0,31840.0,10509050.0,27582.6640625
2016-09-22,32820.0,31980.0,32000.0,32360.0,11429950.0,28033.1328125
2016-09-23,31960.0,31320.0,31640.0,31420.0,18299650.0,27218.82421875
2016-09-26,31920.0,31280.0,31420.0,31360.0,14524800.0,27166.8515625
2016-09-27,31500.0,30660.0,31000.0,31380.0,9834400.0,27184.169921875
2016-09-28,31460.0,31080.0,31080.0,31340.0,8706400.0,27149.517578125
2016-09-29,32380.0,31440.0,31460.0,32000.0,11397550.0,27721.26953125
2016-09-30,32300.0,31700.0,31800.0,31960.0,11762700.0,27686.6171875
2016-10-04,32480.0,32120.0,32200.0,32280.0,13053100.0,27963.828125
2016-10-05,32520.0,31940.0,32020.0,32380.0,12470450.0,28050.462890625
2016-10-06,34000.0,33340.0,33920.0,33820.0,29558150.0,29297.916015625
2016-10-07,34320.0,33800.0,34000.0,34120.0,26050550.0,29557.80859375
2016-10-10,33780.0,32560.0,33000.0,33600.0,25293300.0,29107.33203125
2016-10-11,32500.0,30900.0,32000.0,30900.0,38427150.0,26768.35546875
2016-10-12,30900.0,29880.0,29900.0,30700.0,39088550.0,26595.091796875
2016-10-13,31620.0,30900.0,31000.0,31140.0,21864550.0,26976.26171875
2016-10-14,31760.0,30940.0,30960.0,31540.0,14158950.0,27322.77734375
2016-10-17,32040.0,30760.0,31300.0,31800.0,12785200.0,27548.013671875
2016-10-18,31900.0,31440.0,31440.0,31780.0,10384500.0,27530.68359375
2016-10-19,32860.0,31500.0,31580.0,32500.0,15444550.0,28154.41796875
2016-10-20,33020.0,32180.0,32520.0,32400.0,10330450.0,28067.787109375
2016-10-21,32260.0,31760.0,32120.0,31780.0,10477500.0,27530.68359375
2016-10-24,32160.0,31800.0,31860.0,32160.0,9289950.0,27859.87890625
2016-10-25,32080.0,31840.0,32000.0,31940.0,9866100.0,27669.29296875
2016-10-26,31980.0,31240.0,31940.0,31340.0,10534000.0,27149.517578125
2016-10-27,32340.0,31120.0,31420.0,31460.0,14117000.0,27253.474609375
2016-10-28,32280.0,31600.0,31600.0,32280.0,10214200.0,27963.828125
2016-10-31,32780.0,32220.0,32320.0,32780.0,12067200.0,28396.98046875
2016-11-01,33040.0,32240.0,32600.0,33040.0,10347400.0,28622.21484375
2016-11-02,33040.0,32620.0,32800.0,32860.0,10099250.0,28466.279296875
2016-11-03,32800.0,32120.0,32600.0,32320.0,10341850.0,27998.48046875
2016-11-04,32680.0,32100.0,32100.0,32540.0,7103850.0,28189.06640625
2016-11-07,33000.0,32680.0,32940.0,32800.0,7661900.0,28414.30078125
2016-11-08,32980.0,32700.0,32980.0,32880.0,5417450.0,28483.60546875
