기준연월	지역명	지역코드	법정동	아파트	거래금액	년	월	일	건축년도	전용면적	층
202006	서울특별시성북구	11290	 하월곡동	월곡래미안루나밸리	    89,800	2020	6	20	2007	114.93	17
202006	서울특별시성북구	11290	 하월곡동	월곡두산위브	    62,000	2020	6	20	2003	59.855	14
202006	서울특별시성북구	11290	 하월곡동	월곡두산위브	    73,500	2020	6	20	2003	114.752	14
202006	서울특별시성북구	11290	 하월곡동	성북힐스테이트(102동)	    82,000	2020	6	20	2007	114.68	4
202006	서울특별시성북구	11290	 하월곡동	월곡두산위브	    62,000	2020	6	20	2003	59.855	14
202006	서울특별시성북구	11290	 하월곡동	꿈의숲푸르지오	    62,800	2020	6	21	2010	59.65	4
202006	서울특별시성북구	11290	 하월곡동	월곡두산위브	    65,000	2020	6	22	2003	59.855	17
202006	서울특별시성북구	11290	 하월곡동	래미안월곡	    68,600	2020	6	22	2006	59.754	20
202006	서울특별시성북구	11290	 하월곡동	코업스타클래스	   138,000	2020	6	22	2010	170.45	29
202006	서울특별시성북구	11290	 하월곡동	동신	    52,000	2020	6	22	1998	59.88	8
202006	서울특별시성북구	11290	 하월곡동	월곡두산위브	    75,500	2020	6	23	2003	84.843	18
202006	서울특별시성북구	11290	 하월곡동	래미안월곡	    95,000	2020	6	23	2006	114.678	4
202006	서울특별시성북구	11290	 하월곡동	코업스타클래스	   113,000	2020	6	23	2010	170.45	20
202006	서울특별시성북구	11290	 하월곡동	동일하이빌뉴시티	   149,000	2020	6	23	2011	189.07	31
202006	서울특별시성북구	11290	 하월곡동	월곡갑을명가	    65,000	2020	6	23	2007	84.7	10
202006	서울특별시성북구	11290	 하월곡동	월곡래미안루나밸리	    84,000	2020	6	24	2007	84.88	16
202006	서울특별시성북구	11290	 하월곡동	래미안월곡	    64,900	2020	6	25	2006	59.754	2
202006	서울특별시성북구	11290	 하월곡동	래미안월곡	    84,500	2020	6	26	2006	84.589	5
202006	서울특별시성북구	11290	 하월곡동	월곡두산위브	    73,500	2020	6	26	2003	84.843	9
202006	서울특별시성북구	11290	 하월곡동	월곡두산위브	    62,700	2020	6	27	2003	59.855	4
202006	서울특별시성북구	11290	 하월곡동	월곡래미안루나밸리	    75,300	2020	6	27	2007	59.98	23
202006	서울특별시성북구	11290	 하월곡동	월곡두산위브	    63,000	2020	6	27	2003	59.855	13
202006	서울특별시성북구	11290	 하월곡동	월곡두산위브	    63,000	2020	6	27	2003	59.855	13
202006	서울특별시성북구	11290	 하월곡동	월곡두산위브	    76,000	2020	6	27	2003	114.752	1
202006	서울특별시성북구	11290	 하월곡동	성북힐스테이트(102동)	    82,000	2020	6	27	2007	106.28	10
202006	서울특별시성북구	11290	 하월곡동	코업스타클래스	   114,000	2020	6	27	2010	151.17	20
202006	서울특별시성북구	11290	 하월곡동	월곡두산위브	    61,400	2020	6	27	2003	59.855	13
202006	서울특별시성북구	11290	 하월곡동	월곡래미안루나밸리	    85,800	2020	6	27	2007	84.88	14
202006	서울특별시성북구	11290	 하월곡동	성북힐스테이트(102동)	    82,000	2020	6	27	2007	106.28	10
202006	서울특별시성북구	11290	 하월곡동	꿈의숲푸르지오	    85,000	2020	6	27	2010	114.61	10
202006	서울특별시성북구	11290	 하월곡동	월곡두산위브	    62,000	2020	6	27	2003	59.855	6
202006	서울특별시성북구	11290	 하월곡동	꿈의숲푸르지오	    75,500	2020	6	28	2010	84.73	14
202006	서울특별시성북구	11290	 하월곡동	래미안월곡	    68,500	2020	6	28	2006	59.754	15
202006	서울특별시성북구	11290	 하월곡동	꿈의숲푸르지오	    66,000	2020	6	28	2010	59.65	12
202006	서울특별시성북구	11290	 하월곡동	월곡두산위브	    73,000	2020	6	28	2003	84.843	19
202006	서울특별시성북구	11290	 하월곡동	월곡두산위브	    79,500	2020	6	28	2003	114.752	7
202006	서울특별시성북구	11290	 하월곡동	래미안월곡	    66,000	2020	6	29	2006	59.754	2
202006	서울특별시성북구	11290	 하월곡동	월곡두산위브	    73,300	2020	6	29	2003	84.843	9
202006	서울특별시성북구	11290	 하월곡동	월곡두산위브	    79,500	2020	6	29	2003	114.752	18
202006	서울특별시성북구	11290	 하월곡동	아남	    54,000	2020	6	29	1996	84.69	18
202006	서울특별시성북구	11290	 하월곡동	꿈의숲푸르지오	    63,800	2020	6	29	2010	59.65	1
202006	서울특별시성북구	11290	 하월곡동	꿈의숲푸르지오	    77,800	2020	6	29	2010	84.73	13
202006	서울특별시성북구	11290	 하월곡동	월곡두산위브	    67,000	2020	6	30	2003	59.855	14
202006	서울특별시성북구	11290	 하월곡동	래미안월곡	    80,000	2020	6	30	2006	84.589	1
202006	서울특별시성북구	11290	 하월곡동	길음 서희스타힐스	    69,500	2020	6	30	2011	67.44	10
202006	서울특별시성북구	11290	 하월곡동	월곡두산위브	    78,000	2020	6	30	2003	114.752	4
202006	서울특별시성북구	11290	 하월곡동	월곡두산위브	    72,000	2020	6	30	2003	84.647	5
202006	서울특별시성북구	11290	 하월곡동	월곡두산위브	    71,000	2020	6	30	2003	84.647	12
202006	서울특별시성북구	11290	 하월곡동	동신주택	    29,990	2020	6	30	1985	56.44	4
202006	서울특별시성북구	11290	 상월곡동	동아에코빌	    50,000	2020	6	1	2003	59.95	23
202006	서울특별시성북구	11290	 상월곡동	우남푸르미아	    52,000	2020	6	5	1994	162.3	13
202006	서울특별시성북구	11290	 상월곡동	동아에코빌	    52,500	2020	6	12	2003	59.95	17
202006	서울특별시성북구	11290	 상월곡동	동아에코빌	    51,600	2020	6	13	2003	59.95	16
202006	서울특별시성북구	11290	 상월곡동	동아에코빌	    64,500	2020	6	13	2003	84.97	5
202006	서울특별시성북구	11290	 상월곡동	동아에코빌	    53,500	2020	6	14	2003	59.95	16
202006	서울특별시성북구	11290	 상월곡동	동아에코빌	    60,500	2020	6	16	2003	84.97	1
202006	서울특별시성북구	11290	 상월곡동	동아에코빌	    53,000	2020	6	17	2003	59.95	11
202006	서울특별시성북구	11290	 상월곡동	우남푸르미아	    42,000	2020	6	19	1994	59.64	8
202006	서울특별시성북구	11290	 상월곡동	동아에코빌	    73,800	2020	6	19	2003	114.66	15
202006	서울특별시성북구	11290	 상월곡동	동아에코빌	    53,500	2020	6	20	2003	59.95	20
202006	서울특별시성북구	11290	 상월곡동	동아에코빌	    63,800	2020	6	20	2003	84.97	1
202006	서울특별시성북구	11290	 상월곡동	동아에코빌	    54,200	2020	6	23	2003	59.95	12
202006	서울특별시성북구	11290	 상월곡동	동아에코빌	    51,000	2020	6	24	2003	59.95	4
202006	서울특별시성북구	11290	 상월곡동	동아에코빌	    54,500	2020	6	25	2003	59.95	12
202006	서울특별시성북구	11290	 상월곡동	동아에코빌	    51,500	2020	6	27	2003	59.95	16
202006	서울특별시성북구	11290	 상월곡동	동아에코빌	    55,000	2020	6	27	2003	59.95	22
202006	서울특별시성북구	11290	 상월곡동	동아에코빌	    53,300	2020	6	27	2003	59.95	6
202006	서울특별시성북구	11290	 상월곡동	동아에코빌	    53,500	2020	6	28	2003	59.95	11
202006	서울특별시성북구	11290	 상월곡동	동아에코빌	    53,500	2020	6	28	2003	59.95	11
202006	서울특별시성북구	11290	 상월곡동	동아에코빌	    54,500	2020	6	29	2003	59.95	14
202006	서울특별시성북구	11290	 장위동	참누리아파트	    66,000	2020	6	1	2006	84.98	9
202006	서울특별시성북구	11290	 장위동	꿈의숲대명루첸아파트	    81,500	2020	6	4	2008	84.843	15
202006	서울특별시성북구	11290	 장위동	꿈의숲대명루첸아파트	    80,500	2020	6	5	2008	84.843	5
202006	서울특별시성북구	11290	 장위동	참누리아파트	    65,500	2020	6	5	2006	84.98	12
202006	서울특별시성북구	11290	 장위동	꿈의숲코오롱하늘채	    82,500	2020	6	9	2017	59.35	11
202006	서울특별시성북구	11290	 장위동	꿈의숲대명루첸아파트	    64,500	2020	6	11	2008	59.988	2
202006	서울특별시성북구	11290	 장위동	꿈의숲코오롱하늘채	    84,000	2020	6	13	2017	59.92	22
202006	서울특별시성북구	11290	 장위동	참누리아파트	    69,000	2020	6	16	2006	84.98	8
202006	서울특별시성북구	11290	 장위동	꿈의숲코오롱하늘채	    84,000	2020	6	18	2017	59.5	26
202006	서울특별시성북구	11290	 장위동	꿈의숲대명루첸아파트	    83,000	2020	6	22	2008	84.843	14
202006	서울특별시성북구	11290	 장위동	경헌그린아파트	    49,700	2020	6	22	2003	124.816	2
202006	서울특별시성북구	11290	 장위동	꿈의숲코오롱하늘채	   104,000	2020	6	24	2017	84.71	11
202006	서울특별시성북구	11290	 장위동	꿈의숲코오롱하늘채	    85,000	2020	6	25	2017	59.5	20
202006	서울특별시성북구	11290	 장위동	참누리아파트	    66,000	2020	6	25	2006	84.98	15
202006	서울특별시성북구	11290	 장위동	참누리아파트	    68,000	2020	6	27	2006	84.98	6
202006	서울특별시성북구	11290	 장위동	석계역 한일노벨리아시티	    13,100	2020	6	29	2019	14.7145	17
202006	서울특별시성북구	11290	 장위동	래미안장위퍼스트하이	   108,000	2020	6	30	2020	84.94	21
202006	서울특별시성북구	11290	 석관동	두산	    72,100	2020	6	1	1998	84.9	16
202006	서울특별시성북구	11290	 석관동	두산	    77,500	2020	6	1	1998	84.9	17
202006	서울특별시성북구	11290	 석관동	두산	    60,000	2020	6	3	1998	59.97	1
202006	서울특별시성북구	11290	 석관동	두산	    63,000	2020	6	3	1998	59.97	15
202006	서울특별시성북구	11290	 석관동	코오롱	    48,000	2020	6	4	1999	59.94	2
202006	서울특별시성북구	11290	 석관동	석관래미안	    81,500	2020	6	4	2009	84.84	7
202006	서울특별시성북구	11290	 석관동	두산	    57,700	2020	6	8	1998	54.55	5
202006	서울특별시성북구	11290	 석관동	두산	    70,000	2020	6	8	1998	84.9	11
202006	서울특별시성북구	11290	 석관동	두산	    83,500	2020	6	8	1998	134.97	11
202006	서울특별시성북구	11290	 석관동	두산	    72,500	2020	6	9	1998	134.97	2
202006	서울특별시성북구	11290	 석관동	두산	    75,000	2020	6	9	1998	84.9	12
202006	서울특별시성북구	11290	 석관동	코오롱	    49,500	2020	6	12	1999	59.94	14
202006	서울특별시성북구	11290	 석관동	석관래미안	    82,600	2020	6	12	2009	84.84	8
202006	서울특별시성북구	11290	 석관동	석관래미안	    68,700	2020	6	13	2009	59.9	11
202006	서울특별시성북구	11290	 석관동	석관래미안	    65,800	2020	6	14	2009	59.9	2
202006	서울특별시성북구	11290	 석관동	신동아파밀리에	    68,300	2020	6	16	2011	59.93	9
202006	서울특별시성북구	11290	 석관동	두산	    64,500	2020	6	16	1998	59.97	16
202006	서울특별시성북구	11290	 석관동	삼성	    39,500	2020	6	17	1997	59.82	6
202006	서울특별시성북구	11290	 석관동	두산	    61,500	2020	6	17	1998	59.97	16
202006	서울특별시성북구	11290	 석관동	중앙하이츠	    41,000	2020	6	17	1994	59.79	1
202006	서울특별시성북구	11290	 석관동	코오롱	    51,000	2020	6	19	1999	59.94	6
202006	서울특별시성북구	11290	 석관동	석관래미안	    63,000	2020	6	19	2009	59.9	5
202006	서울특별시성북구	11290	 석관동	두산	    59,000	2020	6	20	1998	54.55	20
202006	서울특별시성북구	11290	 석관동	코오롱	    64,500	2020	6	20	1999	84.87	3
202006	서울특별시성북구	11290	 석관동	신동아파밀리에	    75,000	2020	6	21	2011	84.92	11
202006	서울특별시성북구	11290	 석관동	석관래미안	    67,900	2020	6	24	2009	59.9	2
202006	서울특별시성북구	11290	 석관동	석관래미안	    68,000	2020	6	24	2009	59.9	3
202006	서울특별시성북구	11290	 석관동	코오롱	    62,200	2020	6	27	1999	84.87	17
202006	서울특별시성북구	11290	 석관동	코오롱	    73,000	2020	6	30	1999	114.84	17
202006	서울특별시성북구	11290	 석관동	두산	    60,000	2020	6	30	1998	59.97	1
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    64,500	2020	6	1	2004	84.92	15
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    54,000	2020	6	1	2004	84.86	2
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    59,500	2020	6	1	2004	84.86	9
202006	서울특별시강북구	11305	 미아동	벽산라이브파크	    40,800	2020	6	1	2004	59.67	9
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    53,000	2020	6	1	2004	59.98	18
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    51,500	2020	6	1	2004	59.98	14
202006	서울특별시강북구	11305	 미아동	벽산라이브파크	    52,000	2020	6	2	2004	84.89	12
202006	서울특별시강북구	11305	 미아동	삼성래미안트리베라2단지	    62,300	2020	6	2	2010	59.33	2
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    60,000	2020	6	2	2004	84.76	14
202006	서울특별시강북구	11305	 미아동	벽산라이브파크	    60,000	2020	6	2	2004	114.68	13
202006	서울특별시강북구	11305	 미아동	벽산라이브파크	    60,000	2020	6	2	2004	114.68	4
202006	서울특별시강북구	11305	 미아동	현대(190-2)	    53,000	2020	6	2	1992	84.91	8
202006	서울특별시강북구	11305	 미아동	삼성래미안트리베라2단지	    63,500	2020	6	2	2010	59.33	6
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    59,500	2020	6	2	2004	84.86	8
202006	서울특별시강북구	11305	 미아동	벽산라이브파크	    45,700	2020	6	3	2004	60	9
202006	서울특별시강북구	11305	 미아동	미아동부센트레빌	    70,200	2020	6	3	2006	59.96	12
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    62,600	2020	6	3	2004	84.92	20
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    49,000	2020	6	3	2004	59.98	1
202006	서울특별시강북구	11305	 미아동	삼각산아이원	    60,000	2020	6	3	2003	84.705	25
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    52,000	2020	6	4	2004	59.98	16
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    53,500	2020	6	4	2004	59.98	8
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    53,500	2020	6	4	2004	59.98	8
202006	서울특별시강북구	11305	 미아동	미아동부센트레빌	    73,000	2020	6	4	2006	84.89	1
202006	서울특별시강북구	11305	 미아동	벽산라이브파크	    52,500	2020	6	4	2004	84.89	11
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    52,000	2020	6	4	2004	59.98	22
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    50,000	2020	6	5	2004	59.98	4
202006	서울특별시강북구	11305	 미아동	현대성우	    42,900	2020	6	5	1998	59.4	11
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    73,000	2020	6	5	2004	114.85	16
202006	서울특별시강북구	11305	 미아동	래미안트리베라1단지	    65,000	2020	6	5	2010	59.6	1
202006	서울특별시강북구	11305	 미아동	미아동부센트레빌	    80,000	2020	6	5	2006	84.92	4
202006	서울특별시강북구	11305	 미아동	미아동부센트레빌	    60,000	2020	6	5	2006	59.96	14
202006	서울특별시강북구	11305	 미아동	삼각산아이원	    70,000	2020	6	5	2003	114.88	9
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    70,000	2020	6	6	2004	114.85	17
202006	서울특별시강북구	11305	 미아동	래미안트리베라1단지	    86,000	2020	6	6	2010	114.98	2
202006	서울특별시강북구	11305	 미아동	미아1차래미안	    72,000	2020	6	7	2006	84.58	8
202006	서울특별시강북구	11305	 미아동	미아1차래미안	    58,000	2020	6	7	2006	59.9	4
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    69,750	2020	6	8	2004	114.85	19
202006	서울특별시강북구	11305	 미아동	꿈의숲롯데캐슬	    93,000	2020	6	8	2017	84.98	7
202006	서울특별시강북구	11305	 미아동	꿈의숲롯데캐슬	    93,000	2020	6	8	2017	84.98	7
202006	서울특별시강북구	11305	 미아동	꿈의숲해링턴플레이스	    53,000	2020	6	8	2019	59.74	5
202006	서울특별시강북구	11305	 미아동	삼각산아이원	    61,500	2020	6	8	2003	84.705	24
202006	서울특별시강북구	11305	 미아동	삼각산아이원	    52,900	2020	6	8	2003	59.758	7
202006	서울특별시강북구	11305	 미아동	벽산라이브파크	    57,000	2020	6	8	2004	114.68	3
202006	서울특별시강북구	11305	 미아동	래미안트리베라1단지	    76,300	2020	6	8	2010	84.97	4
202006	서울특별시강북구	11305	 미아동	미아한일유앤아이	    60,000	2020	6	9	2002	84.552	7
202006	서울특별시강북구	11305	 미아동	삼각산아이원	    61,700	2020	6	9	2003	84.705	24
202006	서울특별시강북구	11305	 미아동	삼각산아이원	    52,000	2020	6	9	2003	59.758	5
202006	서울특별시강북구	11305	 미아동	삼성래미안트리베라2단지	    82,000	2020	6	9	2010	84.29	20
202006	서울특별시강북구	11305	 미아동	미아동부센트레빌	    69,300	2020	6	9	2006	59.96	12
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    60,000	2020	6	9	2004	84.76	21
202006	서울특별시강북구	11305	 미아동	경남아너스빌(1356-0)	    66,500	2020	6	9	2003	84.873	8
202006	서울특별시강북구	11305	 미아동	경남아너스빌(1356-0)	    66,500	2020	6	9	2003	84.873	8
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    59,500	2020	6	9	2004	84.76	6
202006	서울특별시강북구	11305	 미아동	삼각산아이원	    62,700	2020	6	9	2003	84.705	4
202006	서울특별시강북구	11305	 미아동	삼각산아이원	    70,300	2020	6	9	2003	114.88	10
202006	서울특별시강북구	11305	 미아동	삼각산아이원	    53,800	2020	6	9	2003	59.758	15
202006	서울특별시강북구	11305	 미아동	요진	    41,500	2020	6	10	2005	84.93	11
202006	서울특별시강북구	11305	 미아동	두산위브트레지움	    77,800	2020	6	10	2011	84.99	7
202006	서울특별시강북구	11305	 미아동	벽산라이브파크	    60,000	2020	6	10	2004	114.68	3
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    62,800	2020	6	10	2004	84.76	21
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    52,000	2020	6	11	2004	59.98	4
202006	서울특별시강북구	11305	 미아동	미아동부센트레빌	    84,800	2020	6	11	2006	84.93	3
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    60,000	2020	6	11	2004	84.92	9
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    68,500	2020	6	11	2004	114.85	20
202006	서울특별시강북구	11305	 미아동	경남아너스빌(1356-0)	    68,000	2020	6	11	2003	84.873	11
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    58,800	2020	6	11	2004	84.86	18
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    61,000	2020	6	11	2004	84.86	21
202006	서울특별시강북구	11305	 미아동	경남아너스빌(1356-0)	    74,000	2020	6	12	2003	114.922	10
202006	서울특별시강북구	11305	 미아동	삼성래미안트리베라2단지	    67,500	2020	6	12	2010	58.99	10
202006	서울특별시강북구	11305	 미아동	미아동부센트레빌	    68,000	2020	6	12	2006	59.96	8
202006	서울특별시강북구	11305	 미아동	미아동부센트레빌	    67,000	2020	6	12	2006	59.96	5
202006	서울특별시강북구	11305	 미아동	벽산라이브파크	    45,900	2020	6	12	2004	60	10
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    53,500	2020	6	12	2004	59.98	17
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    63,000	2020	6	12	2004	84.76	21
202006	서울특별시강북구	11305	 미아동	푸르지오시티	    15,000	2020	6	12	2014	18.6479	17
202006	서울특별시강북구	11305	 미아동	꿈의숲롯데캐슬	    86,000	2020	6	12	2017	84.98	1
202006	서울특별시강북구	11305	 미아동	경남아너스빌(1356-0)	    70,000	2020	6	12	2003	84.873	19
202006	서울특별시강북구	11305	 미아동	벽산라이브파크	    55,000	2020	6	12	2004	84.89	11
202006	서울특별시강북구	11305	 미아동	벽산라이브파크	    54,600	2020	6	12	2004	84.89	4
202006	서울특별시강북구	11305	 미아동	경남아너스빌(1356-0)	    68,000	2020	6	12	2003	84.873	20
202006	서울특별시강북구	11305	 미아동	벽산라이브파크	    42,800	2020	6	13	2004	60	2
202006	서울특별시강북구	11305	 미아동	벽산라이브파크	    42,800	2020	6	13	2004	60	2
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    57,700	2020	6	13	2004	84.86	14
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    53,000	2020	6	13	2004	59.98	11
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    53,000	2020	6	13	2004	59.98	11
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    53,500	2020	6	13	2004	59.98	15
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    53,000	2020	6	13	2004	59.98	11
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    52,900	2020	6	13	2004	59.98	4
202006	서울특별시강북구	11305	 미아동	삼각산아이원	    60,000	2020	6	13	2003	84.705	19
202006	서울특별시강북구	11305	 미아동	현대성우	    42,800	2020	6	13	1998	59.4	14
202006	서울특별시강북구	11305	 미아동	꿈의숲해링턴플레이스	    74,500	2020	6	13	2019	59.36	10
202006	서울특별시강북구	11305	 미아동	꿈의숲해링턴플레이스	    75,200	2020	6	13	2019	59.36	5
202006	서울특별시강북구	11305	 미아동	두산위브트레지움	    63,000	2020	6	13	2011	59.99	19
202006	서울특별시강북구	11305	 미아동	송천센트레빌	    76,000	2020	6	13	2010	59.818	3
202006	서울특별시강북구	11305	 미아동	송천센트레빌	    82,000	2020	6	13	2010	59.818	14
202006	서울특별시강북구	11305	 미아동	송천센트레빌	    89,850	2020	6	13	2010	74.628	7
202006	서울특별시강북구	11305	 미아동	삼성래미안트리베라2단지	    94,400	2020	6	13	2010	113.89	5
202006	서울특별시강북구	11305	 미아동	삼성래미안트리베라2단지	    80,000	2020	6	13	2010	84.29	11
202006	서울특별시강북구	11305	 미아동	래미안트리베라1단지	    73,500	2020	6	13	2010	84.97	3
202006	서울특별시강북구	11305	 미아동	래미안트리베라1단지	    66,000	2020	6	13	2010	59.6	15
202006	서울특별시강북구	11305	 미아동	미아동부센트레빌	    85,000	2020	6	13	2006	84.93	4
202006	서울특별시강북구	11305	 미아동	경남아너스빌(1356-0)	    64,800	2020	6	13	2003	84.873	2
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    61,800	2020	6	13	2004	84.71	15
202006	서울특별시강북구	11305	 미아동	벽산라이브파크	    41,300	2020	6	13	2004	59.67	11
202006	서울특별시강북구	11305	 미아동	삼각산아이원	    75,000	2020	6	13	2003	114.88	8
202006	서울특별시강북구	11305	 미아동	삼각산아이원	    68,000	2020	6	13	2003	84.705	20
202006	서울특별시강북구	11305	 미아동	삼각산아이원	    61,500	2020	6	13	2003	84.705	11
202006	서울특별시강북구	11305	 미아동	꿈의숲해링턴플레이스	    77,000	2020	6	14	2019	59.36	13
202006	서울특별시강북구	11305	 미아동	래미안트리베라1단지	    65,000	2020	6	15	2010	59.6	1
202006	서울특별시강북구	11305	 미아동	래미안트리베라1단지	    67,800	2020	6	15	2010	59.6	3
202006	서울특별시강북구	11305	 미아동	래미안트리베라1단지	    80,500	2020	6	15	2010	84.97	7
202006	서울특별시강북구	11305	 미아동	래미안트리베라1단지	    76,000	2020	6	15	2010	84.97	6
202006	서울특별시강북구	11305	 미아동	삼성래미안트리베라2단지	    62,500	2020	6	15	2010	59.33	6
202006	서울특별시강북구	11305	 미아동	삼성래미안트리베라2단지	    94,500	2020	6	15	2010	113.89	3
202006	서울특별시강북구	11305	 미아동	삼성래미안트리베라2단지	    67,500	2020	6	15	2010	58.99	19
202006	서울특별시강북구	11305	 미아동	송천센트레빌	    96,900	2020	6	15	2010	84.867	14
202006	서울특별시강북구	11305	 미아동	꿈의숲해링턴플레이스	    76,000	2020	6	15	2019	59.36	6
202006	서울특별시강북구	11305	 미아동	현대성우	    53,000	2020	6	15	1998	84.92	8
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    63,500	2020	6	15	2004	84.92	20
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    48,000	2020	6	15	2004	59.98	1
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    53,000	2020	6	15	2004	59.98	9
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    56,500	2020	6	15	2004	84.92	1
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    63,000	2020	6	15	2004	84.71	6
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    62,000	2020	6	15	2004	114.85	3
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    68,000	2020	6	15	2004	114.85	12
202006	서울특별시강북구	11305	 미아동	벽산라이브파크	    41,200	2020	6	15	2004	59.67	22
202006	서울특별시강북구	11305	 미아동	벽산라이브파크	    54,800	2020	6	15	2004	84.89	6
202006	서울특별시강북구	11305	 미아동	삼각산아이원	    63,000	2020	6	15	2003	84.705	24
202006	서울특별시강북구	11305	 미아동	삼각산아이원	    63,500	2020	6	15	2003	84.705	5
202006	서울특별시강북구	11305	 미아동	삼각산아이원	    61,000	2020	6	15	2003	84.705	10
202006	서울특별시강북구	11305	 미아동	경남아너스빌(1356-0)	    55,500	2020	6	15	2003	59.964	1
202006	서울특별시강북구	11305	 미아동	경남아너스빌(1356-0)	    60,000	2020	6	15	2003	59.964	10
202006	서울특별시강북구	11305	 미아동	경남아너스빌(1356-0)	    58,000	2020	6	15	2003	59.964	17
202006	서울특별시강북구	11305	 미아동	경남아너스빌(1356-0)	    57,500	2020	6	16	2003	59.964	5
202006	서울특별시강북구	11305	 미아동	미아동부센트레빌	    69,800	2020	6	16	2006	59.96	11
202006	서울특별시강북구	11305	 미아동	경남아너스빌(1356-0)	    57,000	2020	6	16	2003	59.964	15
202006	서울특별시강북구	11305	 미아동	벽산라이브파크	    61,000	2020	6	16	2004	114.68	13
202006	서울특별시강북구	11305	 미아동	벽산라이브파크	    58,000	2020	6	16	2004	84.89	14
202006	서울특별시강북구	11305	 미아동	벽산라이브파크	    61,900	2020	6	16	2004	114.68	10
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    62,000	2020	6	16	2004	84.86	13
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    54,250	2020	6	16	2004	84.92	1
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    63,000	2020	6	16	2004	84.76	5
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    61,000	2020	6	16	2004	84.76	2
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    53,000	2020	6	16	2004	59.98	7
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    64,000	2020	6	16	2004	84.76	23
202006	서울특별시강북구	11305	 미아동	현대성우	    54,500	2020	6	16	1998	84.92	14
202006	서울특별시강북구	11305	 미아동	꿈의숲해링턴플레이스	    91,500	2020	6	16	2019	84.67	7
202006	서울특별시강북구	11305	 미아동	꿈의숲롯데캐슬	    89,000	2020	6	16	2017	84.98	1
202006	서울특별시강북구	11305	 미아동	두산위브트레지움	    70,300	2020	6	16	2011	84.95	1
202006	서울특별시강북구	11305	 미아동	래미안트리베라1단지	    79,000	2020	6	16	2010	84.97	18
202006	서울특별시강북구	11305	 미아동	래미안트리베라1단지	    88,000	2020	6	16	2010	114.98	5
202006	서울특별시강북구	11305	 미아동	꿈의숲해링턴플레이스	    75,000	2020	6	17	2019	59.36	4
202006	서울특별시강북구	11305	 미아동	에스케이북한산시티	    47,700	2020	6	17	2004	59.98	1
202006	서울특별시강북구	11305	 미아동	삼성래미안트리베라2단지	    82,000	2020	6	17	2010	84.29	12
202006	서울특별시강북구	11305	 미아동	삼각산아이원	    64,000	2020	6	17	2003	84.705	11
202006	서울특별시강북구	11305	 미아동	벽산라이브파크	    55,000	2020	6	18	2004	84.89	3
202006	서울특별시강북구	11305	 미아동	삼각산아이원	    64,000	2020	6	18	2003	84.705	5
